Zipcode,CKD,htn,dm,ed,anemia,INF_HOSP,cvd_hosp,ZIP,STATE,STATECODE,CITY,COUNTY,COUNTYNM,year
55416,0,1,1,1,0,0,0,55416,27,MN,Minneapolis,53,Hennepin,2008
55418,0,0,0,0,0,0,0,55418,27,MN,Minneapolis,53,Hennepin,2008
55419,0,0,0,0,0,0,0,55419,27,MN,Minneapolis,53,Hennepin,2008
55421,0,0,0,1,0,1,0,55421,27,MN,Minneapolis,3,Anoka,2008
55426,0,0,0,0,0,0,0,55426,27,MN,Minneapolis,53,Hennepin,2008
55430,0,0,0,0,0,0,0,55430,27,MN,Minneapolis,53,Hennepin,2008
55433,0,0,0,1,1,6,0,55433,27,MN,Minneapolis,3,Anoka,2008
55438,0,0,0,0,0,0,0,55438,27,MN,Minneapolis,53,Hennepin,2008
55443,0,0,0,2,0,1,0,55443,27,MN,Minneapolis,53,Hennepin,2008
55719,0,0,1,0,1,0,0,55719,27,MN,Chisholm,137,Saint Louis,2008
55750,0,0,0,1,0,1,0,55750,27,MN,Hoyt Lakes,137,Saint Louis,2008
55792,0,0,0,0,0,0,0,55792,27,MN,Virginia,137,Saint Louis,2008
55803,0,0,0,1,0,1,0,55803,27,MN,Duluth,137,Saint Louis,2008
55806,0,0,0,2,0,2,0,55806,27,MN,Duluth,137,Saint Louis,2008
55811,0,0,0,0,0,0,0,55811,27,MN,Duluth,137,Saint Louis,2008
56301,0,0,0,0,0,0,0,56301,27,MN,Saint Cloud,145,Stearns,2008
56470,0,1,0,1,0,0,0,56470,27,MN,Park Rapids,57,Hubbard,2008
56560,0,0,0,1,0,0,0,56560,27,MN,Moorhead,27,Clay,2008
56573,0,0,0,0,0,0,0,56573,27,MN,Perham,111,Otter Tail,2008
57006,0,0,0,0,0,1,0,57006,46,SD,Brookings,11,Brookings,2008
57036,0,1,0,1,0,1,0,57036,46,SD,Hurley,125,Turner,2008
57046,0,1,1,1,0,2,0,57046,46,SD,Mission Hill,135,Yankton,2008
57350,0,0,0,1,0,0,0,57350,46,SD,Huron,5,Beadle,2008
57469,0,0,0,1,0,0,0,57469,46,SD,Redfield,115,Spink,2008
57732,0,0,0,1,0,2,0,57732,46,SD,Deadwood,81,Lawrence,2008
57738,0,0,0,0,0,1,0,57738,46,SD,Fairburn,33,Custer,2008
57761,0,0,0,0,0,1,0,57761,46,SD,New Underwood,103,Pennington,2008
58203,0,0,0,2,0,2,0,58203,38,ND,Grand Forks,35,Grand Forks,2008
58220,0,0,0,1,0,2,0,58220,38,ND,Cavalier,67,Pembina,2008
58401,0,0,0,1,0,0,0,58401,38,ND,Jamestown,93,Stutsman,2008
58430,0,0,0,0,0,0,0,58430,38,ND,Denhoff,83,Sheridan,2008
58503,0,0,0,2,0,0,0,58503,38,ND,Bismarck,15,Burleigh,2008
58554,0,0,0,1,0,1,0,58554,38,ND,Mandan,59,Morton,2008
58722,0,1,0,2,0,0,0,58722,38,ND,Burlington,101,Ward,2008
58801,0,1,0,1,0,0,0,58801,38,ND,Williston,105,Williams,2008
58831,0,0,1,1,0,0,0,58831,38,ND,Alexander,53,McKenzie,2008
58849,0,0,0,3,0,1,0,58849,38,ND,Ray,105,Williams,2008
58854,0,0,0,1,0,0,0,58854,38,ND,Watford City,53,McKenzie,2008
59006,0,0,0,0,0,0,0,59006,30,MT,Ballantine,111,Yellowstone,2008
59072,0,0,0,3,0,1,0,59072,30,MT,Roundup,65,Musselshell,2008
59102,0,0,0,2,0,1,0,59102,30,MT,Billings,111,Yellowstone,2008
59105,1,1,0,1,0,0,0,59105,30,MT,Billings,111,Yellowstone,2008
59221,0,0,0,0,0,1,0,59221,30,MT,Fairview,83,Richland,2008
59403,0,0,0,2,0,3,0,59403,30,MT,Great Falls,13,Cascade,2008
59404,0,1,1,1,0,0,0,59404,30,MT,Great Falls,13,Cascade,2008
59405,0,0,1,0,0,0,0,59405,30,MT,Great Falls,13,Cascade,2008
59501,0,0,0,1,0,2,0,59501,30,MT,Havre,41,Hill,2008
59624,0,1,1,0,0,1,0,59624,30,MT,Helena,49,Lewis and Clark,2008
59701,0,0,0,1,0,1,0,59701,30,MT,Butte,93,Silver Bow,2008
59716,0,1,0,1,0,0,0,59716,30,MT,Big Sky,31,Gallatin,2008
59718,0,0,0,0,0,0,0,59718,30,MT,Bozeman,31,Gallatin,2008
59801,0,0,0,0,0,0,0,59801,30,MT,Missoula,63,Missoula,2008
59821,0,0,0,1,0,0,0,59821,30,MT,Arlee,47,Lake,2008
59829,0,0,0,0,0,0,0,59829,30,MT,Darby,81,Ravalli,2008
59833,0,0,0,0,0,0,0,59833,30,MT,Florence,81,Ravalli,2008
59901,1,0,0,2,0,3,0,59901,30,MT,Kalispell,29,Flathead,2008
60008,0,0,0,0,0,1,0,60008,17,IL,Rolling Meadows,31,Cook,2008
60010,1,1,0,0,1,1,0,60010,17,IL,Barrington,97,Lake,2008
60026,0,0,0,0,0,0,0,60026,17,IL,Glenview,31,Cook,2008
60031,0,0,0,1,0,0,0,60031,17,IL,Gurnee,97,Lake,2008
60035,0,0,0,0,0,0,0,60035,17,IL,Highland Park,97,Lake,2008
60044,0,0,0,2,0,0,0,60044,17,IL,Lake Bluff,97,Lake,2008
60068,0,0,1,0,0,0,0,60068,17,IL,Park Ridge,31,Cook,2008
60073,0,0,0,0,0,1,0,60073,17,IL,Round Lake,97,Lake,2008
60085,0,0,0,1,0,1,0,60085,17,IL,Waukegan,97,Lake,2008
60087,0,0,0,0,0,1,0,60087,17,IL,Waukegan,97,Lake,2008
60088,0,0,0,4,0,3,0,60088,17,IL,Great Lakes,97,Lake,2008
60091,0,0,0,1,0,0,0,60091,17,IL,Wilmette,31,Cook,2008
60099,0,0,0,1,1,0,0,60099,17,IL,Zion,97,Lake,2008
60101,0,1,1,2,0,1,0,60101,17,IL,Addison,43,DuPage,2008
60106,0,0,0,1,0,1,0,60106,17,IL,Bensenville,43,DuPage,2008
60112,0,1,0,2,1,2,0,60112,17,IL,Cortland,37,DeKalb,2008
60115,0,0,0,0,0,1,0,60115,17,IL,Dekalb,37,DeKalb,2008
60120,0,0,0,2,0,2,0,60120,17,IL,Elgin,89,Kane,2008
60123,0,0,0,0,0,0,0,60123,17,IL,Elgin,89,Kane,2008
60137,0,0,0,0,0,0,0,60137,17,IL,Glen Ellyn,43,DuPage,2008
60148,0,0,0,0,0,0,0,60148,17,IL,Lombard,43,DuPage,2008
60152,0,0,0,0,0,0,0,60152,17,IL,Marengo,111,McHenry,2008
60153,0,1,1,0,0,0,0,60153,17,IL,Maywood,31,Cook,2008
60160,0,0,1,0,0,0,0,60160,17,IL,Melrose Park,31,Cook,2008
60169,0,0,0,1,0,0,0,60169,17,IL,Hoffman Estates,31,Cook,2008
60174,0,0,0,0,0,0,0,60174,17,IL,Saint Charles,89,Kane,2008
60185,0,0,0,0,0,0,0,60185,17,IL,West Chicago,43,DuPage,2008
60189,0,0,0,1,0,1,0,60189,17,IL,Wheaton,43,DuPage,2008
60190,0,0,0,0,1,0,0,60190,17,IL,Winfield,43,DuPage,2008
60193,0,0,0,0,0,0,0,60193,17,IL,Schaumburg,31,Cook,2008
60201,0,1,1,1,0,1,0,60201,17,IL,Evanston,31,Cook,2008
60302,0,0,0,1,0,0,0,60302,17,IL,Oak Park,31,Cook,2008
60401,0,0,0,0,0,0,0,60401,17,IL,Beecher,197,Will,2008
60409,1,1,1,1,1,1,0,60409,17,IL,Calumet City,31,Cook,2008
60411,0,0,0,0,0,2,0,60411,17,IL,Chicago Heights,31,Cook,2008
60416,0,0,0,0,0,0,0,60416,17,IL,Coal City,63,Grundy,2008
60419,0,1,0,6,0,4,0,60419,17,IL,Dolton,31,Cook,2008
60422,0,1,1,0,1,1,0,60422,17,IL,Flossmoor,31,Cook,2008
60426,0,1,0,2,0,1,0,60426,17,IL,Harvey,31,Cook,2008
60428,0,0,0,0,0,0,0,60428,17,IL,Markham,31,Cook,2008
60429,0,0,0,0,0,0,0,60429,17,IL,Hazel Crest,31,Cook,2008
60433,0,0,0,1,0,0,1,60433,17,IL,Joliet,197,Will,2008
60435,0,0,0,0,0,0,0,60435,17,IL,Joliet,197,Will,2008
60436,0,0,0,3,1,0,0,60436,17,IL,Joliet,197,Will,2008
60438,0,0,0,1,0,0,0,60438,17,IL,Lansing,31,Cook,2008
60440,0,0,0,1,0,1,0,60440,17,IL,Bolingbrook,197,Will,2008
60443,0,0,0,0,0,1,0,60443,17,IL,Matteson,31,Cook,2008
60451,0,0,0,0,0,1,0,60451,17,IL,New Lenox,197,Will,2008
60453,0,0,0,1,0,0,0,60453,17,IL,Oak Lawn,31,Cook,2008
60471,0,0,0,0,0,1,0,60471,17,IL,Richton Park,31,Cook,2008
60475,0,0,0,1,1,1,1,60475,17,IL,Steger,31,Cook,2008
60477,0,0,0,0,0,0,0,60477,17,IL,Tinley Park,31,Cook,2008
60503,0,0,0,0,0,0,0,60503,17,IL,Aurora,197,Will,2008
60504,0,0,0,0,0,0,0,60504,17,IL,Aurora,43,DuPage,2008
60506,0,0,0,0,0,0,0,60506,17,IL,Aurora,89,Kane,2008
60510,0,0,0,0,0,0,0,60510,17,IL,Batavia,89,Kane,2008
60515,0,1,0,0,0,0,0,60515,17,IL,Downers Grove,43,DuPage,2008
60516,0,0,0,1,0,0,0,60516,17,IL,Downers Grove,43,DuPage,2008
60517,0,0,0,0,0,0,0,60517,17,IL,Woodridge,43,DuPage,2008
60527,0,0,0,0,0,1,0,60527,17,IL,Willowbrook,43,DuPage,2008
60532,0,0,0,1,0,0,0,60532,17,IL,Lisle,43,DuPage,2008
60534,0,0,0,1,0,0,0,60534,17,IL,Lyons,31,Cook,2008
60540,0,0,0,0,0,0,0,60540,17,IL,Naperville,43,DuPage,2008
60541,0,0,0,4,1,2,0,60541,17,IL,Newark,93,Kendall,2008
60560,0,0,1,0,0,0,0,60560,17,IL,Yorkville,93,Kendall,2008
60563,0,0,1,1,0,1,1,60563,17,IL,Naperville,43,DuPage,2008
60586,0,0,0,0,0,0,0,60586,17,IL,Plainfield,197,Will,2008
60605,0,0,0,0,0,0,0,60605,17,IL,Chicago,31,Cook,2008
60608,0,0,0,1,0,0,0,60608,17,IL,Chicago,31,Cook,2008
60609,0,0,0,0,1,2,0,60609,17,IL,Chicago,31,Cook,2008
60610,0,1,0,1,0,1,0,60610,17,IL,Chicago,31,Cook,2008
60611,0,0,0,0,0,0,0,60611,17,IL,Chicago,31,Cook,2008
60613,0,0,0,0,0,0,0,60613,17,IL,Chicago,31,Cook,2008
60616,0,0,0,3,1,2,0,60616,17,IL,Chicago,31,Cook,2008
60617,0,0,1,4,2,1,0,60617,17,IL,Chicago,31,Cook,2008
60618,0,0,0,1,0,1,0,60618,17,IL,Chicago,31,Cook,2008
60619,0,0,0,0,0,0,0,60619,17,IL,Chicago,31,Cook,2008
60620,0,1,1,4,1,3,0,60620,17,IL,Chicago,31,Cook,2008
60621,0,0,0,2,0,2,1,60621,17,IL,Chicago,31,Cook,2008
60623,0,0,1,1,0,0,0,60623,17,IL,Chicago,31,Cook,2008
60625,0,0,0,1,0,0,0,60625,17,IL,Chicago,31,Cook,2008
60626,0,0,0,1,0,0,0,60626,17,IL,Chicago,31,Cook,2008
60628,0,1,1,5,0,0,0,60628,17,IL,Chicago,31,Cook,2008
60629,0,0,1,1,0,1,0,60629,17,IL,Chicago,31,Cook,2008
60634,0,0,0,0,0,1,0,60634,17,IL,Chicago,31,Cook,2008
60639,0,0,0,3,1,1,0,60639,17,IL,Chicago,31,Cook,2008
60640,0,0,0,3,0,3,0,60640,17,IL,Chicago,31,Cook,2008
60643,0,0,0,0,0,1,0,60643,17,IL,Chicago,31,Cook,2008
60645,0,0,0,0,0,0,0,60645,17,IL,Chicago,31,Cook,2008
60649,0,0,0,1,0,0,0,60649,17,IL,Chicago,31,Cook,2008
60651,0,0,1,0,0,0,0,60651,17,IL,Chicago,31,Cook,2008
60652,0,0,0,0,0,1,0,60652,17,IL,Chicago,31,Cook,2008
60657,0,1,0,0,0,1,0,60657,17,IL,Chicago,31,Cook,2008
60660,0,0,0,0,0,0,0,60660,17,IL,Chicago,31,Cook,2008
60804,0,0,0,1,0,0,0,60804,17,IL,Cicero,31,Cook,2008
60827,0,1,1,0,0,0,0,60827,17,IL,Riverdale,31,Cook,2008
60938,0,0,1,2,0,2,0,60938,17,IL,Gilman,75,Iroquois,2008
60953,0,0,0,0,0,0,0,60953,17,IL,Milford,75,Iroquois,2008
60968,0,0,0,3,0,2,0,60968,17,IL,Thawville,75,Iroquois,2008
61008,0,0,0,0,0,0,0,61008,17,IL,Belvidere,7,Boone,2008
61032,0,0,0,0,0,0,0,61032,17,IL,Freeport,177,Stephenson,2008
61041,0,0,0,1,0,0,0,61041,17,IL,Hanover,85,Jo Daviess,2008
61054,0,0,0,0,0,0,0,61054,17,IL,Mount Morris,141,Ogle,2008
61068,0,0,0,1,0,2,0,61068,17,IL,Rochelle,141,Ogle,2008
61101,0,0,0,0,0,0,0,61101,17,IL,Rockford,201,Winnebago,2008
61103,0,0,0,0,0,0,0,61103,17,IL,Rockford,201,Winnebago,2008
61109,0,0,0,1,0,0,0,61109,17,IL,Rockford,201,Winnebago,2008
61265,0,0,0,0,0,0,0,61265,17,IL,Moline,161,Rock Island,2008
61486,0,0,1,0,0,0,0,61486,17,IL,Viola,131,Mercer,2008
61554,0,0,0,0,0,0,0,61554,17,IL,Pekin,179,Tazewell,2008
61603,0,0,0,0,0,0,0,61603,17,IL,Peoria,143,Peoria,2008
61604,0,1,0,2,0,1,0,61604,17,IL,Peoria,143,Peoria,2008
61605,0,1,0,2,0,2,0,61605,17,IL,Peoria,143,Peoria,2008
61607,0,0,0,0,0,0,0,61607,17,IL,Peoria,143,Peoria,2008
61614,0,0,0,1,0,1,0,61614,17,IL,Peoria,143,Peoria,2008
61616,0,0,0,0,0,0,0,61616,17,IL,Peoria Heights,143,Peoria,2008
61701,0,0,0,1,0,2,0,61701,17,IL,Bloomington,113,McLean,2008
61704,0,0,0,2,0,3,0,61704,17,IL,Bloomington,113,McLean,2008
61722,0,0,0,0,0,1,0,61722,17,IL,Arrowsmith,113,McLean,2008
61736,0,0,0,1,0,1,0,61736,17,IL,Downs,113,McLean,2008
61761,0,0,0,0,0,0,0,61761,17,IL,Normal,113,McLean,2008
61802,0,0,0,1,1,0,0,61802,17,IL,Urbana,19,Champaign,2008
61803,0,0,0,0,0,0,0,61803,17,IL,Urbana,19,Champaign,2008
61821,0,0,0,0,0,3,0,61821,17,IL,Champaign,19,Champaign,2008
61832,0,0,1,3,0,0,0,61832,17,IL,Danville,183,Vermilion,2008
61920,0,0,0,2,0,2,0,61920,17,IL,Charleston,29,Coles,2008
61937,0,1,0,0,0,0,0,61937,17,IL,Lovington,139,Moultrie,2008
62035,0,0,0,0,0,0,0,62035,17,IL,Godfrey,119,Madison,2008
62040,0,0,0,0,0,2,0,62040,17,IL,Granite City,119,Madison,2008
62206,0,0,0,1,0,0,0,62206,17,IL,East Saint Louis,163,Saint Clair,2008
62221,0,0,0,1,0,0,0,62221,17,IL,Belleville,163,Saint Clair,2008
62454,0,1,0,0,0,0,0,62454,17,IL,Robinson,33,Crawford,2008
62522,0,0,0,3,0,1,0,62522,17,IL,Decatur,115,Macon,2008
62650,0,0,0,0,0,0,0,62650,17,IL,Jacksonville,137,Morgan,2008
62704,0,0,0,0,0,0,0,62704,17,IL,Springfield,167,Sangamon,2008
62812,0,0,0,4,0,3,0,62812,17,IL,Benton,55,Franklin,2008
62863,0,0,0,0,0,1,0,62863,17,IL,Mount Carmel,185,Wabash,2008
62864,0,0,0,1,0,0,0,62864,17,IL,Mount Vernon,81,Jefferson,2008
62881,0,0,1,0,0,0,0,62881,17,IL,Salem,121,Marion,2008
62910,0,0,0,0,0,0,0,62910,17,IL,Brookport,127,Massac,2008
62922,0,0,0,0,0,0,0,62922,17,IL,Creal Springs,199,Williamson,2008
62932,0,0,1,1,0,2,0,62932,17,IL,Elkville,77,Jackson,2008
62966,0,0,0,1,0,0,0,62966,17,IL,Murphysboro,77,Jackson,2008
63021,0,0,0,1,0,0,0,63021,29,MO,Ballwin,189,Saint Louis,2008
63031,0,0,0,1,0,2,0,63031,29,MO,Florissant,189,Saint Louis,2008
63070,0,0,0,1,0,1,0,63070,29,MO,Pevely,99,Jefferson,2008
63105,0,0,0,0,0,0,0,63105,29,MO,Saint Louis,189,Saint Louis,2008
63107,0,0,0,0,0,1,0,63107,29,MO,Saint Louis,510,Saint Louis City,2008
63112,0,0,0,1,0,0,0,63112,29,MO,Saint Louis,510,Saint Louis City,2008
63117,0,0,0,0,0,1,0,63117,29,MO,Saint Louis,189,Saint Louis,2008
63119,0,0,0,0,0,0,0,63119,29,MO,Saint Louis,189,Saint Louis,2008
63123,0,0,0,1,0,1,0,63123,29,MO,Saint Louis,189,Saint Louis,2008
63125,0,0,0,1,0,1,0,63125,29,MO,Saint Louis,189,Saint Louis,2008
63126,0,0,0,0,0,1,0,63126,29,MO,Saint Louis,189,Saint Louis,2008
63128,0,0,0,1,0,1,0,63128,29,MO,Saint Louis,189,Saint Louis,2008
63129,0,0,0,1,0,0,1,63129,29,MO,Saint Louis,189,Saint Louis,2008
63130,0,0,0,1,0,0,0,63130,29,MO,Saint Louis,189,Saint Louis,2008
63136,0,0,0,1,0,0,0,63136,29,MO,Saint Louis,189,Saint Louis,2008
63137,0,0,0,2,0,2,0,63137,29,MO,Saint Louis,189,Saint Louis,2008
63139,0,0,0,0,0,0,0,63139,29,MO,Saint Louis,510,Saint Louis City,2008
63146,0,0,0,2,0,0,0,63146,29,MO,Saint Louis,189,Saint Louis,2008
63147,0,0,0,3,1,3,0,63147,29,MO,Saint Louis,510,Saint Louis City,2008
63177,0,0,0,0,0,0,0,63177,29,MO,Saint Louis,510,Saint Louis City,2008
63361,0,0,0,0,0,0,0,63361,29,MO,Montgomery City,139,Montgomery,2008
63367,0,0,0,0,0,0,0,63367,29,MO,Lake Saint Louis,183,Saint Charles,2008
63379,0,0,0,0,0,0,0,63379,29,MO,Troy,113,Lincoln,2008
63501,0,0,0,0,0,0,0,63501,29,MO,Kirksville,1,Adair,2008
63640,1,1,0,2,0,0,0,63640,29,MO,Farmington,187,Saint Francois,2008
63704,0,0,0,1,0,1,0,,,,,,,2008
63801,0,0,0,0,0,0,0,63801,29,MO,Sikeston,201,Scott,2008
63822,0,0,0,0,0,1,0,63822,29,MO,Bernie,207,Stoddard,2008
63830,0,0,0,1,0,1,0,63830,29,MO,Caruthersville,155,Pemiscot,2008
63845,0,0,0,1,0,0,0,63845,29,MO,East Prairie,133,Mississippi,2008
63857,0,0,0,0,0,0,0,63857,29,MO,Kennett,69,Dunklin,2008
63876,0,1,1,1,0,1,0,63876,29,MO,Senath,69,Dunklin,2008
63877,0,0,0,0,0,0,0,63877,29,MO,Steele,155,Pemiscot,2008
63901,1,1,3,8,1,6,0,63901,29,MO,Poplar Bluff,23,Butler,2008
64052,0,0,0,0,0,0,0,64052,29,MO,Independence,95,Jackson,2008
64054,0,0,0,0,0,0,0,64054,29,MO,Independence,95,Jackson,2008
64056,0,0,0,0,0,0,0,64056,29,MO,Independence,95,Jackson,2008
64060,0,0,1,1,0,0,0,64060,29,MO,Kearney,47,Clay,2008
64079,0,0,0,0,0,0,0,64079,29,MO,Platte City,165,Platte,2008
64114,0,1,0,4,1,3,0,64114,29,MO,Kansas City,95,Jackson,2008
64124,0,0,0,3,0,3,0,64124,29,MO,Kansas City,95,Jackson,2008
64129,0,0,0,0,0,0,0,64129,29,MO,Kansas City,95,Jackson,2008
64131,0,0,0,0,0,0,0,64131,29,MO,Kansas City,95,Jackson,2008
64138,0,0,0,0,0,1,0,64138,29,MO,Kansas City,95,Jackson,2008
64154,0,0,0,0,0,0,0,64154,29,MO,Kansas City,165,Platte,2008
64424,0,0,0,0,0,0,0,64424,29,MO,Bethany,81,Harrison,2008
64465,0,0,0,2,0,2,0,64465,29,MO,Lathrop,49,Clinton,2008
64468,0,0,0,0,0,0,0,64468,29,MO,Maryville,147,Nodaway,2008
64639,0,0,0,1,0,0,0,64639,29,MO,De Witt,33,Carroll,2008
64772,0,1,0,2,0,3,0,64772,29,MO,Nevada,217,Vernon,2008
64804,0,0,0,4,0,0,0,64804,29,MO,Joplin,97,Jasper,2008
64836,0,0,0,0,0,0,0,64836,29,MO,Carthage,97,Jasper,2008
64840,1,1,0,1,0,0,0,64840,29,MO,Diamond,145,Newton,2008
64856,0,0,0,1,0,1,0,64856,29,MO,Pineville,119,McDonald,2008
64870,0,0,0,1,0,3,0,64870,29,MO,Webb City,97,Jasper,2008
65026,0,0,0,2,0,2,0,65026,29,MO,Eldon,131,Miller,2008
65065,0,0,0,0,0,0,0,65065,29,MO,Osage Beach,29,Camden,2008
65101,0,0,0,1,0,1,0,65101,29,MO,Jefferson City,51,Cole,2008
65109,0,0,0,2,0,1,0,65109,29,MO,Jefferson City,51,Cole,2008
65203,0,0,1,0,1,1,0,65203,29,MO,Columbia,19,Boone,2008
65251,0,0,0,0,0,0,0,65251,29,MO,Fulton,27,Callaway,2008
65270,0,0,0,0,0,0,0,65270,29,MO,Moberly,175,Randolph,2008
65473,0,0,0,0,0,2,0,65473,29,MO,Fort Leonard Wood,169,Pulaski,2008
65536,0,1,0,2,0,1,0,65536,29,MO,Lebanon,105,Laclede,2008
65556,0,0,0,2,0,0,0,65556,29,MO,Richland,169,Pulaski,2008
65560,0,0,0,0,0,1,0,65560,29,MO,Salem,65,Dent,2008
65584,0,0,0,0,0,0,0,65584,29,MO,Saint Robert,169,Pulaski,2008
65605,0,0,0,1,0,0,0,65605,29,MO,Aurora,109,Lawrence,2008
65613,0,0,1,0,0,0,0,65613,29,MO,Bolivar,167,Polk,2008
65616,0,0,0,1,0,3,0,65616,29,MO,Branson,213,Taney,2008
65617,0,0,0,1,0,1,0,65617,29,MO,Brighton,167,Polk,2008
65708,0,0,0,1,0,0,0,65708,29,MO,Monett,9,Barry,2008
65721,0,0,0,1,0,2,0,65721,29,MO,Ozark,43,Christian,2008
65781,0,0,1,0,0,0,0,65781,29,MO,Willard,77,Greene,2008
65787,0,0,0,0,0,3,1,65787,29,MO,Roach,29,Camden,2008
65793,0,0,0,0,0,0,0,65793,29,MO,Willow Springs,91,Howell,2008
65801,1,1,1,1,1,1,0,65801,29,MO,Springfield,77,Greene,2008
65802,0,0,0,2,0,2,0,65802,29,MO,Springfield,77,Greene,2008
65803,0,0,0,0,0,1,0,65803,29,MO,Springfield,77,Greene,2008
65806,0,0,0,1,0,0,0,65806,29,MO,Springfield,77,Greene,2008
65807,0,0,0,0,0,2,0,65807,29,MO,Springfield,77,Greene,2008
66046,0,0,0,1,0,0,0,66046,20,KS,Lawrence,45,Douglas,2008
66048,0,0,0,2,0,2,0,66048,20,KS,Leavenworth,103,Leavenworth,2008
66061,0,0,0,0,0,0,0,66061,20,KS,Olathe,91,Johnson,2008
66212,0,0,0,0,0,0,0,66212,20,KS,Overland Park,91,Johnson,2008
66215,0,0,1,0,0,0,0,66215,20,KS,Lenexa,91,Johnson,2008
66219,0,0,0,2,1,2,0,66219,20,KS,Lenexa,91,Johnson,2008
66223,0,0,0,0,0,0,0,66223,20,KS,Overland Park,91,Johnson,2008
66227,0,0,0,0,0,0,0,66227,20,KS,Lenexa,91,Johnson,2008
66441,0,1,0,3,0,4,0,66441,20,KS,Junction City,61,Geary,2008
66505,0,0,0,2,0,0,0,66505,20,KS,Manhattan,161,Riley,2008
66514,0,0,0,2,0,2,0,66514,20,KS,Milford,61,Geary,2008
66547,0,1,1,0,0,0,0,66547,20,KS,Wamego,149,Pottawatomie,2008
66710,0,0,0,0,0,0,0,66710,20,KS,Altoona,205,Wilson,2008
66739,0,0,0,4,0,3,0,66739,20,KS,Galena,21,Cherokee,2008
66762,0,0,0,3,0,6,0,66762,20,KS,Pittsburg,37,Crawford,2008
66781,0,0,0,1,0,1,0,66781,20,KS,Weir,21,Cherokee,2008
66801,1,1,0,0,0,0,0,66801,20,KS,Emporia,111,Lyon,2008
66842,0,0,1,0,0,1,0,66842,20,KS,Cassoday,15,Butler,2008
67005,0,0,0,1,0,0,0,67005,20,KS,Arkansas City,35,Cowley,2008
67013,0,0,0,2,0,0,0,67013,20,KS,Belle Plaine,191,Sumner,2008
67056,0,0,0,0,0,0,0,67056,20,KS,Halstead,79,Harvey,2008
67062,0,0,0,0,0,1,0,67062,20,KS,Hesston,79,Harvey,2008
67068,0,0,0,0,0,1,0,67068,20,KS,Kingman,95,Kingman,2008
67124,0,0,0,3,0,2,0,67124,20,KS,Pratt,151,Pratt,2008
67147,0,0,0,2,1,0,0,67147,20,KS,Valley Center,173,Sedgwick,2008
67156,0,0,0,0,0,0,0,67156,20,KS,Winfield,35,Cowley,2008
67203,0,0,0,1,0,0,0,67203,20,KS,Wichita,173,Sedgwick,2008
67213,0,0,0,2,0,1,0,67213,20,KS,Wichita,173,Sedgwick,2008
67217,0,1,0,2,0,0,0,67217,20,KS,Wichita,173,Sedgwick,2008
67218,0,1,0,1,0,1,0,67218,20,KS,Wichita,173,Sedgwick,2008
67220,0,0,0,0,0,0,0,67220,20,KS,Wichita,173,Sedgwick,2008
67401,0,0,0,2,0,1,0,67401,20,KS,Salina,169,Saline,2008
67473,0,0,0,1,0,0,0,67473,20,KS,Osborne,141,Osborne,2008
67665,0,0,0,2,1,1,0,67665,20,KS,Russell,167,Russell,2008
67753,0,0,0,1,0,1,0,67753,20,KS,Rexford,193,Thomas,2008
67901,0,0,1,0,0,1,0,67901,20,KS,Liberal,175,Seward,2008
68005,0,0,1,0,1,0,0,68005,31,NE,Bellevue,153,Sarpy,2008
68008,0,0,0,3,0,1,0,68008,31,NE,Blair,177,Washington,2008
68019,0,0,0,0,0,1,0,68019,31,NE,Craig,21,Burt,2008
68044,0,1,2,0,0,0,0,68044,31,NE,Nickerson,53,Dodge,2008
68104,0,0,0,2,0,2,0,68104,31,NE,Omaha,55,Douglas,2008
68108,0,0,0,3,0,2,0,68108,31,NE,Omaha,55,Douglas,2008
68112,0,0,0,0,0,0,0,68112,31,NE,Omaha,55,Douglas,2008
68114,0,0,0,0,0,0,0,68114,31,NE,Omaha,55,Douglas,2008
68122,0,0,0,1,0,1,0,68122,31,NE,Omaha,55,Douglas,2008
68123,0,0,0,0,0,1,0,68123,31,NE,Bellevue,153,Sarpy,2008
68128,0,0,0,0,0,0,0,68128,31,NE,La Vista,153,Sarpy,2008
68131,0,0,0,0,0,0,0,68131,31,NE,Omaha,55,Douglas,2008
68137,0,0,0,1,0,1,0,68137,31,NE,Omaha,55,Douglas,2008
68502,0,0,0,4,0,0,0,68502,31,NE,Lincoln,109,Lancaster,2008
68503,0,0,0,1,0,3,0,68503,31,NE,Lincoln,109,Lancaster,2008
68508,0,0,0,2,0,1,0,68508,31,NE,Lincoln,109,Lancaster,2008
68510,0,0,0,1,0,2,0,68510,31,NE,Lincoln,109,Lancaster,2008
68524,0,0,0,0,0,0,0,68524,31,NE,Lincoln,109,Lancaster,2008
68602,0,0,0,1,0,1,0,68602,31,NE,Columbus,141,Platte,2008
68701,0,0,0,0,0,1,0,68701,31,NE,Norfolk,119,Madison,2008
68713,0,0,0,0,0,2,0,68713,31,NE,Atkinson,89,Holt,2008
68766,0,0,0,0,0,0,0,68766,31,NE,Page,89,Holt,2008
68845,0,0,0,0,0,0,0,68845,31,NE,Kearney,19,Buffalo,2008
68901,0,0,0,0,0,0,0,68901,31,NE,Hastings,1,Adams,2008
70043,0,0,0,0,0,0,0,70043,22,LA,Chalmette,87,Saint Bernard,2008
70047,0,0,0,0,0,0,0,70047,22,LA,Destrehan,89,Saint Charles,2008
